Spotify ID,Artist IDs,Track Name,Artist Name(s),Duration (ms),Popularity,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6ajMQchIMdFZZfcJZiKhm0,2hGh5VOeeqimQFxqXvfCUf,Syeeda's Song Flute,John Coltrane,425626,0,"bebop,free jazz,jazz,jazz saxophone",0.597,0.197,10,-16.144,0,0.0516,0.676,0.0168,0.128,0.41,93.371,4
5hZMUUldBOSN4DwfoOxfPA,0EVTtmYUUanPKBFdPcSYiv,Rounder's Mood,Booker Little,320106,5,"avant-garde jazz,bebop,free jazz,hard bop,jazz trumpet",0.495,0.563,1,-10.879,1,0.035,0.856,0.943,0.215,0.851,107.08,4
2lf2m3L9JowfJ0LeA2J57B,0FhIHOJBupLE5Ydjexu3aA,Blue 'N Boogie,Young Men From Memphis,490400,2,,0.546,0.418,8,-9.794,1,0.0518,0.912,0.402,0.153,0.808,142.785,4
2jNT5FHNStFwm8WxDpGNuu,1iQYoladduzzUciyOnjJAX,Bakin' - Remastered 2007,Louis Smith,382226,2,,0.608,0.601,10,-7.229,1,0.0578,0.779,0.0127,0.188,0.784,102.412,4
4iuMDmEF8EyFcJhgp359b4,1sdyFmN4bVOcuFDpTVsxBB,I Never Knew,Kenny Burrell,754800,4,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.497,0.474,8,-12.263,1,0.0463,0.69,0.000273,0.155,0.66,137.646,4
5c3N2smMod9gH1J8t8tzCZ,5GXruybcLmXPjR9rKKFyS6,Gracie - Rudy Van Gelder/24-Bit Remastering/2003,Jimmy Smith,355133,8,"bebop,funk,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz fusion,jazz organ,soul jazz",0.431,0.388,8,-11.728,1,0.0473,0.811,0.192,0.138,0.305,150.268,4
0fbMTFaGGZDeGdfydfWi77,5QFpvP79VaxZ7sty3RyBPS,Easin' On Down,Fred Jackson,377493,1,soul jazz,0.548,0.336,7,-12.581,0,0.0367,0.789,0.143,0.13,0.478,126.984,4
6TzIBbJnQlG2LgbkZ3Zsis,0O7NCxpI0C3RLwvbWBNWhO,Whatever Lola Wants - Remastered 2007/Rudy Van Gelder Edition,Baby Face Willette,441826,6,"hard bop,jazz organ,soul jazz",0.46,0.548,1,-9.062,1,0.0667,0.679,0.628,0.0519,0.574,171.546,4
3ldKNt3rf07Mlp32VE6s0W,6dAtGAnHCQ1ujMUZ9Ep82k,Come Sunrise - Remastered,Grant Green,273253,11,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.55,0.632,3,-10.21,0,0.0346,0.814,0.871,0.0997,0.856,106.819,4
0muwkZvF463Spoh403sYDK,5cbutZUQE7SUCA6MsEMbBv,Three Coins In The Fountain - Remastered 2005,Hank Mobley,326026,14,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.611,0.442,0,-10.841,0,0.0478,0.435,0,0.133,0.542,81.087,4
7wYyJht8qy7D7VfxCpNIQe,2fMvylhnE23sAlyePKK8er,Philly Twist - Remastered 2014,Kenny Dorham,337746,0,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride",0.565,0.54,5,-11.362,0,0.12,0.669,0.0137,0.086,0.612,116.289,4
6qqK0oeBRapZn8f9hJJENw,3BG0nwVh3Gc7cuT4XdsLtt,Blue Bossa - Remastered,Joe Henderson,482440,48,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,4
00dDsLgxoPzhbPD3owDfwT,38C3okxv3fyyOIQUVPCdGX,Gary's Notebook - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,370160,23,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.477,0.665,3,-8.189,0,0.0464,0.599,0.0011,0.272,0.749,179.47,3
2gK90iDN9ggQoECv4494mb,5ZATfKurLqflrBhv2FLht5,The Jody Grind,Horace Silver,350026,31,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.531,0.579,5,-9.216,0,0.0339,0.667,0.0000275,0.116,0.536,154.341,4
6W9um5Qedu81bBF1Ir4ZAT,3v1OeexyoRroR5jSwzubVR,Natural Essence,Tyrone Washington,302333,3,,0.408,0.56,5,-9.301,0,0.0362,0.77,0.00176,0.281,0.481,82.122,4
4aWVXC02tAfnO4t2HyX29D,3ZppcUE7tHnE6SzUR4ipSy,Lynn's Tune - Remastered,Booker Ervin,376160,8,"bebop,free jazz,hard bop,jazz saxophone",0.53,0.421,5,-10.775,0,0.0322,0.562,0,0.199,0.462,121.34,4
4ZAcQgIlpV5z7k7evEF0MJ,6Y6kAZs0W9NNsxNbpImPvq,The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,441426,36,"avant-garde jazz,free jazz,hard bop,jazz funk,jazz organ,soul jazz",0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,4
0qCNbd9xXMhKqc2wPLB0cV,4PNIQCDBeVCSSqKUhvkP8Y,Pretty Eyes - Rudy Van Gelder Edition / 2003 Remastered,Horace Silver Quintet,450880,18,"bebop,hard bop,jazz,soul jazz",0.381,0.547,8,-11.01,0,0.0373,0.287,0.00001,0.212,0.661,156.244,3
0Y74AE13IsD0njSUAeapjc,38C3okxv3fyyOIQUVPCdGX,The Delightful Deggie - Remastered 2007/Rudy Van Gelder Edition,Lee Morgan,398946,4,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.453,0.506,2,-9.567,0,0.034,0.737,0.0531,0.102,0.582,144.269,3
3Rwge5iB9CN47HSKVC8PNg,4ORSNkNYSzva169PBZCzvy,Grass Roots,Andrew Hill,341226,11,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,free improvisation,free jazz,japanese jazz,jazz,jazz funk,jazz piano",0.58,0.333,10,-13.555,1,0.0332,0.585,0.0517,0.111,0.475,122.517,4
3tm7PB79p9Ppn8mwjWYyDH,3ZppcUE7tHnE6SzUR4ipSy,Berkshire Blues - Remastered,Booker Ervin,332866,5,"bebop,free jazz,hard bop,jazz saxophone",0.456,0.487,5,-8.423,1,0.0326,0.763,0.649,0.15,0.256,111.96,3
6QB4PwCnYMViewPUoSQmaT,1lB7KbOr9xdPK1CuasxmeA,It's Time - Digital Remaster/2006,Jackie McLean,393080,7,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.5,0.624,2,-8.309,0,0.0563,0.62,0.000382,0.277,0.442,126.455,4
3JfUaUogPIFkw0u0hdMnLd,38C3okxv3fyyOIQUVPCdGX,Most Like Lee,Lee Morgan,409173,21,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.531,0.498,0,-12.655,0,0.0818,0.784,0.00169,0.212,0.752,93.374,4
5K5NOAnF7DwQATrEumi6dS,5cbutZUQE7SUCA6MsEMbBv,Recado Bossa Nova - Remastered 2005,Hank Mobley,491293,35,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.646,0.668,0,-7.855,0,0.0343,0.687,0.00432,0.241,0.827,102.914,4
7wzPJFQRgx0bsl8QYtIfWR,2ZvrvbQNrHKwjT7qfGFFUW,"Blind Man, Blind Man - Remastered",Herbie Hancock,499253,28,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.651,0.581,0,-10.29,0,0.028,0.821,0.0000904,0.155,0.844,133.988,4
0pU24ZBGublmNyRkFuzGyS,1N0ymPm6hUQbmzXDuERfeT,Fat Judy,Big John Patton,461186,10,"hard bop,jazz funk,jazz organ,soul jazz",0.541,0.809,7,-8.487,1,0.0433,0.208,0.0556,0.0762,0.924,152.695,4
28mR8ErQt7x1huKIHUD8Qo,4PvoN2l7OuhaABa0nDtxPS,Dotty's Dream,Harold Vick,387906,4,soul jazz,0.614,0.517,5,-10.576,1,0.0388,0.71,0.365,0.0526,0.614,107.187,4
0AjNEd4QKwP4mqppAmuvmV,0G8byCYIfj5KtkipBDYrrL,On Our Way Up,Freddie Roach,377826,7,"hard bop,jazz organ,soul jazz",0.529,0.453,1,-10.533,1,0.0453,0.725,0.674,0.0906,0.542,126.641,4
1xNMOlKlWwWf2dSKgGik3Y,420BtT2Zyze7Eb9zqHcliW,Chick's Tune - Remastered 2004/Rudy Van Gelder Edition,Blue Mitchell,575906,11,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.518,0.628,8,-10.272,1,0.0375,0.692,0.0019,0.133,0.544,110.125,4
6a69LettBJ0W1JTs5l6wmb,5ZATfKurLqflrBhv2FLht5,The Dragon Lady - Remastered,Horace Silver,422453,5,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.453,0.554,5,-9.147,0,0.099,0.903,0.276,0.149,0.401,178.325,4
2dvvky0aQC0lWt3lSKTNhX,4JgvfZeCWGzEPGR6yVaXuX,The Blues And I,Tina Brooks,534960,10,"bebop,hard bop,jazz,jazz saxophone",0.628,0.436,5,-12.602,0,0.0414,0.776,0.0177,0.207,0.606,103.107,4
2hm3JFXuoLtMWpSZZwSyxe,1sdyFmN4bVOcuFDpTVsxBB,Rock Salt,Kenny Burrell,682040,5,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.59,0.242,8,-14.233,1,0.0547,0.767,0.00128,0.116,0.306,127.149,4
6xqYPUU3xdqAGJNHtHCtZX,1iQYoladduzzUciyOnjJAX,There Will Never Be Another You - Remastered 2007,Louis Smith,331600,3,,0.637,0.594,10,-6.49,1,0.0499,0.808,0.00345,0.157,0.762,109.905,4
708EzSa2deyEYn7Fptl6Ib,5ZATfKurLqflrBhv2FLht5,Señor Blues - Live At Newport Jazz Festival,Horace Silver,522495,4,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.523,0.395,10,-16.474,0,0.0713,0.788,0.0509,0.614,0.698,139.968,3
7KkGpqFhOr6aOM3wAht6B3,2o346NHhUAlVxl5uXBVxK7,Bohemia After Dark - Live,The Cannonball Adderley Quintet,485693,6,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.4,0.697,2,-14.012,0,0.0857,0.249,0.186,0.112,0.597,100.202,3
7C986s7js0QIuM7evGDwLP,6ykfXAed2KOLOMI3R0TZdz,"Night Watch - Live At Birdland, New York City, 1960 / Remaster 2000/Rudy Van Gelder Edition",Art Blakey & The Jazz Messengers,514320,3,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.513,0.38,0,-14.363,0,0.0745,0.799,0.0115,0.272,0.7,94.909,4
4ycWNbCcfaFvlYf1GcLSdQ,38C3okxv3fyyOIQUVPCdGX,C.T.A. - Rudy Van Gelder Edition / 2007 / Digital Remaster,Lee Morgan,306506,14,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.564,0.77,7,-6.258,0,0.0567,0.78,0.494,0.445,0.871,123.553,4
1WxuxyyLlsGNWlKr5inJiR,1Sc9ykJB728MAZab1Ocwy8,Speak Low - Remastered,Sonny Clark,417773,6,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.407,0.354,2,-11.102,0,0.0412,0.878,0.00303,0.111,0.553,169.788,4
5p95DUZplmVxY0XCQ3hxUV,2hGh5VOeeqimQFxqXvfCUf,I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,John Coltrane,477760,43,"bebop,free jazz,jazz,jazz saxophone",0.394,0.23,3,-10.475,1,0.0348,0.931,0.497,0.0662,0.358,78.319,4
7fgIMqN2CklRYC4F1wRXkQ,4JgvfZeCWGzEPGR6yVaXuX,The Way You Look Tonight,Tina Brooks,642066,6,"bebop,hard bop,jazz,jazz saxophone",0.493,0.433,5,-12.766,1,0.0575,0.523,0.00055,0.138,0.806,136.212,4
0tj3mdGRBOqRGC6WFdNBDI,3ZUZYvTkSr7kJQyAXVpqaL,Each Time I Think Of You - Rudy Van Gelder Edition/2006 Digital Remaster,Donald Byrd,334813,8,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.536,0.581,10,-8.484,0,0.0388,0.525,0.00438,0.355,0.753,99.868,4
3IwPKonJGuZ4kjH5pO2T3q,3CsHGnB9qK3KYH7xmyGAGX,High Seas - Remastered 2006 / Rudy Van Gelder Edition,Art Taylor,404373,6,"hard bop,jazz drums",0.521,0.45,11,-9.663,1,0.0514,0.7,0.0000853,0.137,0.486,77.491,4
1Qgx2ib1Ud7WXGTTCoqmkQ,413WfGS7CgAHEJD4DtAo3e,And That I Am So In Love,Horace Parlan,309866,3,"bebop,hard bop,jazz piano,soul jazz",0.445,0.53,3,-9.856,1,0.0655,0.756,0.00278,0.0656,0.679,175.43,4
57gN4EUhMll26FXfYKWVLw,2dRsXWVnkku2cMDtV1h6NP,Light Blue - Remastered,Stanley Turrentine,395213,17,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.588,0.275,8,-10.376,1,0.0525,0.663,0.0000187,0.226,0.33,121.527,4
43Px96Fem1WVdHSngExDaw,5GXruybcLmXPjR9rKKFyS6,One O'Clock Jump - Rudy Van Gelder Digital Remaster/2007,Jimmy Smith,420466,16,"bebop,funk,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz fusion,jazz organ,soul jazz",0.615,0.404,5,-11.081,1,0.038,0.837,0.763,0.102,0.518,80.024,4
3ZLu2sI75K3GRZJixWXRa2,1sdyFmN4bVOcuFDpTVsxBB,Mule - Remastered,Kenny Burrell,416986,37,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.544,0.053,0,-15.523,1,0.0527,0.921,0.000021,0.098,0.219,175.074,3
6vwCPSHNlPPk3QA0Bnhafq,"217b0uqAzsOOhGcnoANZqj,3ZppcUE7tHnE6SzUR4ipSy,6SRSZ1BTxmlbfdHqIiEgIO",Flyin' Home,"Sonny Stitt,Booker Ervin,Don Patterson",611866,2,"bebop,contemporary post-bop,hard bop,jazz,jazz saxophone,soul jazz,stride,free jazz,jazz organ",0.524,0.44,1,-13.878,1,0.0529,0.509,0.0807,0.0881,0.828,72.889,4
3am3cOlN4UqnN1NQ6socd6,"338mC0yGyX0C9of8QMJ5hK,217b0uqAzsOOhGcnoANZqj",Walkin',"Gene Ammons,Sonny Stitt",320733,10,"bebop,hard bop,jazz,jazz saxophone,soul jazz,stride,contemporary post-bop",0.511,0.351,0,-14.104,0,0.0417,0.548,0.023,0.0823,0.717,88.448,4
4vKddULeeqkVMYRAz7I5bz,1N0ymPm6hUQbmzXDuERfeT,Night Flight,Big John Patton,394106,4,"hard bop,jazz funk,jazz organ,soul jazz",0.403,0.648,0,-8.435,0,0.0485,0.568,0.0638,0.0652,0.759,65.607,4
71t7eXlobxnqISecnvBsn5,420BtT2Zyze7Eb9zqHcliW,Blues 3 For 1,Blue Mitchell,363253,9,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.57,0.411,5,-10.839,0,0.0303,0.853,0.149,0.194,0.36,140.418,3
5ehvZQWq0IQEUxgorO2whP,5cbutZUQE7SUCA6MsEMbBv,Flirty Gerty,Hank Mobley,420693,4,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.607,0.505,5,-9.812,0,0.046,0.429,0.000334,0.188,0.489,122.6,4
4PVeDBramTVleRgBV9TkRi,1lB7KbOr9xdPK1CuasxmeA,Right Now,Jackie McLean,569453,13,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.518,0.592,1,-9.854,0,0.0345,0.651,0.00000222,0.0928,0.333,97.561,4
6UqMLyPmSQcP5MsPyLiDiw,38C3okxv3fyyOIQUVPCdGX,Growing Pains,Lee Morgan,485960,4,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.535,0.683,3,-9.31,1,0.0537,0.704,0.0577,0.0776,0.77,99.607,4
3rXJbXaRGLK1A6vPmRafRR,"0ZqhrTXYPA9DZR527ZnFdO,38C3okxv3fyyOIQUVPCdGX,0oYdxgeUsbFXRBFEGwtUSZ,4dUMhhUjQ2YcNTvab29hYF",Black Nile - Remastered,"Wayne Shorter,Lee Morgan,Reginald Workman,Elvin Jones",388146,37,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz,bebop,big band,jazz trumpet,soul jazz,avant-garde jazz,japanese jazz,jazz drums",0.438,0.594,7,-10.111,0,0.0583,0.78,0.177,0.0751,0.589,75.926,3
57QrGHmVuB9esIK3A3XnA9,6QQuESLtKhAOcLW2TeWC2t,Calling Miss Khadija - Remastered,Art Blakey,441546,18,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.611,0.545,5,-11.497,0,0.0481,0.674,0,0.071,0.783,108.422,3
3TEOEAUn2oLDwln4rUXWci,3hZ5sdhYTvgrmXIwtVwqmS,Minor Mist,J.J. Johnson,308466,3,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.554,0.197,2,-16.679,0,0.0406,0.881,0.679,0.0797,0.434,81.194,4
4N6JkrGD78eLooaTDmwo9s,0fTHKjepK5HWOrb2rkS5Em,Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,395560,42,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,4
1Ku5vu9Crncz8ixeT4Ijxc,2ZvrvbQNrHKwjT7qfGFFUW,Dolphin Dance - Remastered,Herbie Hancock,556133,33,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.46,0.372,4,-11.008,0,0.0329,0.828,0.000197,0.131,0.29,120.043,4
2JITVZu8o6ls9k8SoMRy7w,0ZqhrTXYPA9DZR527ZnFdO,Footprints - Remastered,Wayne Shorter,449773,46,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,3
0knaLLhdMU69U4byKTIeim,3uO6HG2JwyP744sg4PMmg5,Head Start - Rudy Van Gelder Edition / 2006 Digital Remaster,Bobby Hutcherson,314026,17,"avant-garde jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz vibraphone,mallet",0.429,0.559,6,-10.776,1,0.033,0.791,0.00000659,0.163,0.727,140.088,4
6ZniDtZIvYjdYHG8sHh2jD,6dAtGAnHCQ1ujMUZ9Ep82k,Jean De Fleur - Rudy Van Gelder Edition / Remastered 1999,Grant Green,409880,28,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.651,0.554,1,-10.266,0,0.0359,0.777,0.000021,0.188,0.646,112.431,4
1YaCYdOfd9Rh0piQzbK6WE,2SZ1e7QHN5jon9tpSpQl44,ESP (Extra Sensory Perception),Duke Pearson,471266,12,"hard bop,jazz piano,soul jazz",0.55,0.245,2,-15.618,0,0.0383,0.762,0.00102,0.0849,0.508,114.428,4
2RBFBMGVHuOndJizuFkWT5,3ZUZYvTkSr7kJQyAXVpqaL,Three Wishes - Remastered,Donald Byrd,312493,7,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.411,0.528,5,-8.265,0,0.045,0.657,0.000877,0.237,0.462,164.786,3
6IwG3D2lE0V7owUd5TNTSD,6ykfXAed2KOLOMI3R0TZdz,Yama - Remastered 2004,Art Blakey & The Jazz Messengers,384893,21,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.582,0.165,0,-13.321,0,0.0343,0.922,0.244,0.116,0.435,88.098,4
62Y3NBjhPcPuP8wiGAmRUc,3m2rhMJ6ndrVp0sI8WB1kV,Wheatleith Hall,The Curtis Fuller Jazztet,845906,2,,0.493,0.307,5,-17.675,0,0.0552,0.777,0.00835,0.143,0.746,116.729,4
1pLeT6XEOZi4C8Q6aDVQGm,78NDaMzmcDKjt7mkXs7AuG,Jubilation,Benny Golson,384973,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.64,0.119,0,-20.475,1,0.046,0.938,0.795,0.15,0.585,92.059,4
2IkcrkCf7nfepTmzUn8WND,"4L9xEztn5PKQIO5WnI5W3u,78NDaMzmcDKjt7mkXs7AuG",Django,"Art Farmer,Benny Golson",292146,0,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride,jazz saxophone,vocal jazz",0.429,0.408,10,-11.746,0,0.0354,0.613,0.00162,0.124,0.518,73.324,4
6dNwNZbRFXC4rFYEq0TSzW,4L9xEztn5PKQIO5WnI5W3u,Who Cares?,Art Farmer,330293,12,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.507,0.315,0,-14.592,1,0.0399,0.93,0.75,0.19,0.643,134.147,4
2AzEGtieyp5b7psMBvGMED,"3z4qqrJqPWfTl9CSUNxb93,1WsMRWV5KEC2AxpYkeb2Cf,3H6A2KqJF5TLVBKnYwIa73,6M7ScGp8p2GspFJaIMh1Yo",Sunset Eyes,"Howard McGhee,Phineas Newborn Jr.,Leroy Vinnegar,Shelly Manne",312080,0,"bebop,hard bop,jazz trumpet,stride,jazz piano,jazz double bass,cool jazz,jazz drums",0.66,0.281,3,-15.051,1,0.048,0.79,0.0555,0.0917,0.664,91.705,4
7nfQ2OGX2fmJ8wduz8Y8yM,0jiF8voCldfvNjfCEr6JDF,Poinciana - Live,Shelly Manne and His Men,795093,5,cool jazz,0.443,0.364,2,-18.591,1,0.0548,0.471,0.521,0.759,0.564,153.153,4
6zEYfHjIw593sk0JgfAkVB,2o346NHhUAlVxl5uXBVxK7,Big P - Live,The Cannonball Adderley Quintet,354706,8,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.524,0.577,9,-6.456,0,0.0711,0.798,0.0906,0.766,0.616,121.405,4
57fAGUMz3LGPVObUNfcjPN,5GX8UFlG4vXVXDv8KqDLvk,Bruh Slim,Jimmy Heath,316773,6,"bebop,hard bop,jazz saxophone",0.507,0.409,5,-15.29,0,0.0408,0.381,0.00000104,0.36,0.844,102.958,4
7kFoJ25UeXS9EbpfTR5WJn,"3CBm50kv1cVuC6cZ2xdyQL,53yX28INJxLAZYpUbANw3K,0fTHKjepK5HWOrb2rkS5Em,7KLg0R9RSUabK2CG2MTbBJ,0M1UOBJZ9tcKJbrbnVlHZG,5ncBRFyyylFng7kQJaRXN0",A Blues Mood,"Walter Benton,Albert Tootie Heath,Freddie Hubbard,Jimmy Cobb,Paul Chambers,Wynton Kelly",450720,0,"jazz drums,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride,jazz double bass,jazz piano",0.636,0.293,1,-14.747,1,0.0414,0.529,0.668,0.12,0.402,134.793,4
6EkgRlH0o3SxAlWRaUoCKU,6QQuESLtKhAOcLW2TeWC2t,Skylark,Art Blakey,291160,10,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.431,0.132,3,-13.761,1,0.0406,0.97,0.953,0.239,0.302,117.534,4
0P03qsLFPpE5i333QcWaBV,0fTHKjepK5HWOrb2rkS5Em,Body And Soul,Freddie Hubbard,277200,16,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.366,0.144,1,-15.313,1,0.0369,0.975,0.968,0.129,0.075,100.242,4
3OO3bZB2BaMaS3pbYlDqjQ,2nQKUeZeleLGNsJj6WLUXN,Butch And Butch,Oliver Nelson,274453,0,"bebop,big band,contemporary post-bop,free jazz,hard bop,jazz,jazz fusion,jazz saxophone,soul jazz",0.657,0.478,7,-9.84,1,0.0649,0.912,0.91,0.215,0.883,103.811,4
3qRgDLXfUTCbBeU3aZqyXC,4jXfFzeP66Zy67HM2mvIIF,Wrap Your Troubles In Dreams (And Dream Your Troubles Away),Bill Evans,381493,0,"bebop,cool jazz,jazz,jazz piano",0.472,0.402,6,-11.859,1,0.0451,0.889,0.249,0.123,0.489,152.893,4
461pkT8SLkwYk5r5FexNiy,1VEzN9lxvG6KPR3QQGsebR,John S. - Remastered,Sonny Rollins,466040,23,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz fusion,jazz saxophone",0.454,0.514,7,-14.116,1,0.0628,0.0967,0.000123,0.104,0.35,143.163,4
1fgBhSet52rhCyOyj0Wwk1,017N2VIptuU1ZIehQyCzWM,Embraceable You,The Art Farmer Quartet,422866,30,"cool jazz,hard bop",0.526,0.036,0,-23.018,1,0.0514,0.985,0.875,0.0798,0.0961,111.047,4
4lmPoTz9CnpjaVlNNHQZvd,"4L9xEztn5PKQIO5WnI5W3u,6pzB9S5bYkW0OlhZL3vS8j",Reggie,"Art Farmer,Benny Golson Jazztet",272106,0,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.519,0.456,7,-12.389,0,0.0395,0.833,0.0796,0.2,0.706,109.226,4
5feNIk6PGv5shuhTor9Lhj,78NDaMzmcDKjt7mkXs7AuG,How Am I To Know,Benny Golson,230026,12,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.529,0.308,7,-17.392,0,0.0389,0.914,0.859,0.332,0.614,124.515,4
68hepmj2VLeshbN7UuzyBN,"03YhcM6fxypfwckPCQV8pQ,49XXRf3IT5eeUgAbYeBOmr",If You Could See Me Now,"Wes Montgomery,Wynton Kelly Trio",503240,0,"hard bop,jazz,jazz fusion,jazz guitar,jazz trio",0.505,0.102,8,-21.485,1,0.0379,0.956,0.541,0.488,0.182,108.199,4
2yxFWr1mm6EGvsGHS9zMqP,4DuZTASH5eSyd0K73W6fuZ,Some Time Ago,Joe Pass,404906,6,"bebop,jazz,jazz fusion,jazz guitar",0.352,0.0945,7,-23.911,1,0.0346,0.932,0.793,0.697,0.292,89.629,4
4eeXJ7YWjC7mhfdSYaQibm,413WfGS7CgAHEJD4DtAo3e,Fugee - Rudy Van Gelder Edition/Digitally Remastered 2009,Horace Parlan,424680,4,"bebop,hard bop,jazz piano,soul jazz",0.417,0.493,8,-11.157,1,0.0356,0.749,0.00402,0.0868,0.642,196.529,3
14yNNFAYY5FdWThD5EIkbS,6dAtGAnHCQ1ujMUZ9Ep82k,Old Folks - Rudy Van Gelder Edition / Remastered 2000,Grant Green,251146,11,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.696,0.335,7,-13.614,0,0.0349,0.922,0.886,0.135,0.277,105.713,4
2cpUs0rEgGmIRYQAsr8c7V,0O7NCxpI0C3RLwvbWBNWhO,Jumpin' Jupiter - Remastered,Baby Face Willette,311520,7,"hard bop,jazz organ,soul jazz",0.584,0.426,5,-16.322,0,0.0444,0.963,0.895,0.109,0.833,117.098,4
2dk4dRHPTYMISbs8KTKeBg,6wLAT0j852VpRG5HzsiGUg,Scrappy,Don Wilkerson,288293,1,soul jazz,0.732,0.418,8,-11.8,1,0.0466,0.717,0.00000777,0.142,0.742,110.33,4
